"kode_titik","kode","kode_kabupaten","kecamatan","created_at","updated_at"
"11.15.07","111507 ","11.15","Kuala Pesisir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.15.08","111508 ","11.15","Tadu Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.15.09","111509 ","11.15","Tripa Makmur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.15.10","111510 ","11.15","Beutong Ateuh Banggalang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.01","111601 ","11.16","Manyak Payed","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.02","111602 ","11.16","Bendahara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.03","111603 ","11.16","Karang Baru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.04","111604 ","11.16","Seruway","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.05","111605 ","11.16","Kota Kualasinpang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.06","111606 ","11.16","Kejuruan Muda","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.07","111607 ","11.16","Tamiang Hulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.08","111608 ","11.16","Rantau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.09","111609 ","11.16","Banda Mulia","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.10","111610 ","11.16","Bandar Pusaka","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.11","111611 ","11.16","Tenggulun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.16.12","111612 ","11.16","Sekerak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.01","111701 ","11.17","Pintu Rime Gayo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.02","111702 ","11.17","Permata","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.03","111703 ","11.17","Syiah Utama","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.04","111704 ","11.17","Bandar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.05","111705 ","11.17","Bukit","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.06","111706 ","11.17","Wih Pesam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.07","111707 ","11.17","Timang gajah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.08","111708 ","11.17","Bener Kelipah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.09","111709 ","11.17","Mesidah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.17.10","111710 ","11.17","Gajah Putih","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.01","111801 ","11.18","Meureudu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.02","111802 ","11.18","Ulim","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.03","111803 ","11.18","Jangka Buaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.04","111804 ","11.18","Bandar Dua","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.05","111805 ","11.18","Meurah Dua","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.06","111806 ","11.18","Bandar Baru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.07","111807 ","11.18","Panteraja","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.18.08","111808 ","11.18","Trienggadeng","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.01","117101 ","11.71","Baiturrahman","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.02","117102 ","11.71","Kuta Alam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.03","117103 ","11.71","Meuraxa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.04","117104 ","11.71","Syiah Kuala","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.05","117105 ","11.71","Lueng Bata","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.06","117106 ","11.71","Kuta Raja","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.07","117107 ","11.71","Banda Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.08","117108 ","11.71","Jaya Baru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.71.09","117109 ","11.71","Ulee Kareng","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.72.01","117201 ","11.72","Sukakarya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.72.02","117202 ","11.72","Sukajaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.72.03","117203 ","11.72","Sukamakmue","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.73.01","117301 ","11.73","Muara Dua","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.73.02","117302 ","11.73","Banda Sakti","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.73.03","117303 ","11.73","Blang Mangat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.73.04","117304 ","11.73","Muara Satu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.74.01","117401 ","11.74","Langsa Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.74.02","117402 ","11.74","Langsa Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.74.03","117403 ","11.74","Langsa Kota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.74.04","117404 ","11.74","Langsa Lama","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.74.05","117405 ","11.74","Langsa Baro","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.75.01","117501 ","11.75","Simpang Kiri","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.75.02","117502 ","11.75","Penanggalan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.75.03","117503 ","11.75","Rundeng","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.75.04","117504 ","11.75","Sultan Daulat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"11.75.05","117505 ","11.75","Longkib","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.01","120101 ","12.01","Barus","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.02","120102 ","12.01","Sorkam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.03","120103 ","12.01","Pandan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.04","120104 ","12.01","Pinangsori","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.05","120105 ","12.01","Manduamas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.06","120106 ","12.01","Kolang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.07","120107 ","12.01","Tapian Nauli","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.08","120108 ","12.01","Sibabangun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.09","120109 ","12.01","Sosorgadong","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.10","120110 ","12.01","Sorkam Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.11","120111 ","12.01","Sirandorung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.12","120112 ","12.01","Andam Dewi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.13","120113 ","12.01","Sitahuis","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.14","120114 ","12.01","Tukka","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.15","120115 ","12.01","Badiri","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.16","120116 ","12.01","Pasaribu Tobing","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.17","120117 ","12.01","Barus Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.18","120118 ","12.01","Suka Bangun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.19","120119 ","12.01","Lumut","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.01.20","120120 ","12.01","Sarudik","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.01","120201 ","12.02","Tarutung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.02","120202 ","12.02","Siatas Barita","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.03","120203 ","12.02","Adian Koting","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.04","120204 ","12.02","Sipoholon","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.05","120205 ","12.02","Pahae Julu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.06","120206 ","12.02","Pahae Jae","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.07","120207 ","12.02","Simangumban","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.08","120208 ","12.02","Purba Tua","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.09","120209 ","12.02","Siborong-Borong","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.10","120210 ","12.02","Pagaran","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.11","120211 ","12.02","Parmonangan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.12","120212 ","12.02","Sipahutar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.13","120213 ","12.02","Pangaribuan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.14","120214 ","12.02","Garoga","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.02.15","120215 ","12.02","Muara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.01","120301 ","12.03","Angkola Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.02","120302 ","12.03","Batang Toru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.03","120303 ","12.03","Angkola Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.04","120304 ","12.03","Sipirok","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.05","120305 ","12.03","Saipar Dolok Hole","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.06","120306 ","12.03","Angkola Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.07","120307 ","12.03","Batang Angkola","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.14","120314 ","12.03","Arse","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.20","120320 ","12.03","Marancar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.21","120321 ","12.03","Sayur Matinggi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.22","120322 ","12.03","Aek Bilah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.29","120329 ","12.03","Muara Batang Toru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.30","120330 ","12.03","Tano Tombangan Angkola","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.31","120331 ","12.03","Angkola Sangkunur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.03.32","120332 ","12.03","Angkola Muara Tais","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.05","120405 ","12.04","Hiliduho","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.06","120406 ","12.04","Gido","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.10","120410 ","12.04","Idanogawo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.11","120411 ","12.04","Bawolato","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.20","120420 ","12.04","Hiliserangkai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.21","120421 ","12.04","Botomuzoi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.27","120427 ","12.04","Ulugawo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.28","120428 ","12.04","Ma'u","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.29","120429 ","12.04","Somolo-molo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.04.35","120435 ","12.04","Sogae'adu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.01","120501 ","12.05","Bahorok","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.02","120502 ","12.05","Salapian","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.03","120503 ","12.05","Kuala","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.04","120504 ","12.05","Sei Bingei","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.05","120505 ","12.05","Binjai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.06","120506 ","12.05","Selesai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.07","120507 ","12.05","Stabat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.08","120508 ","12.05","Wampu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.09","120509 ","12.05","Secanggang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.10","120510 ","12.05","Hinai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.11","120511 ","12.05","Tanjung Pura","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.12","120512 ","12.05","Padang Tualang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.13","120513 ","12.05","Gebang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.14","120514 ","12.05","Babalan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.15","120515 ","12.05","Pangkalan Susu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.16","120516 ","12.05","Besitang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.17","120517 ","12.05","Sei Lepan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.18","120518 ","12.05","Berandan Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.19","120519 ","12.05","Batang Serangan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.20","120520 ","12.05","Sawit Seberang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.21","120521 ","12.05","Sirapit","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.22","120522 ","12.05","Kutambaru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.05.23","120523 ","12.05","Pematang Jaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.01","120601 ","12.06","Kabanjahe","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.02","120602 ","12.06","Berastagi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.03","120603 ","12.06","Barusjahe","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.04","120604 ","12.06","Tigapanah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.05","120605 ","12.06","Merek","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.06","120606 ","12.06","Munte","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.07","120607 ","12.06","Juhar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.08","120608 ","12.06","Tigabinanga","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.09","120609 ","12.06","Laubaleng","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.10","120610 ","12.06","Mardingding","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.11","120611 ","12.06","Payung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.12","120612 ","12.06","Simpang Empat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.13","120613 ","12.06","Kutabuluh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.14","120614 ","12.06","Dolat Rayat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.15","120615 ","12.06","Merdeka","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.16","120616 ","12.06","Naman Teran","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.06.17","120617 ","12.06","Tiganderket","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.01","120701 ","12.07","Gunung Meriah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.02","120702 ","12.07","Tanjung Morawa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.03","120703 ","12.07","Sibolangit","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.04","120704 ","12.07","Kutalimbaru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.05","120705 ","12.07","Pancur Batu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.06","120706 ","12.07","Namorambe","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.07","120707 ","12.07","Sibiru-biru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.08","120708 ","12.07","STM Hilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.09","120709 ","12.07","Bangun Purba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.19","120719 ","12.07","Galang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.20","120720 ","12.07","STM Hulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.21","120721 ","12.07","Patumbak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.22","120722 ","12.07","Deli Tua","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.23","120723 ","12.07","Sunggal","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.24","120724 ","12.07","Hamparan Perak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.25","120725 ","12.07","Labuhan Deli","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.26","120726 ","12.07","Percut Sei Tuan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.27","120727 ","12.07","Batang Kuis","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.28","120728 ","12.07","Lubuk Pakam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.31","120731 ","12.07","Pagar Merbau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.32","120732 ","12.07","Pantai Labu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.07.33","120733 ","12.07","Beringin","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.01","120801 ","12.08","Siantar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.02","120802 ","12.08","Gunung Malela","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.03","120803 ","12.08","Gunung Maligas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.04","120804 ","12.08","Panei","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.05","120805 ","12.08","Panombeian Pane","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.06","120806 ","12.08","Jorlang Hataran","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.07","120807 ","12.08","Raya Kahean","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"12.08.08","120808 ","12.08","Bosar Maligas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
